X,y1,y2,y3,y4,y5,y6,y7,y8,w1,w2,w3,w4,w5,w6,w7,w8,ids
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDDA0>,-0.7317379640805283,-0.6452860584319912,0.971219414296131,0.7260942619214307,0.22915614643586005,0.5761474108583294,0.623366612156975,-0.43948844681332344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1=CC(c2ccc(-c3cc(C)c(-c4cc5c(s4)c4sccc4c4nc(C)c(C)nc54)s3)c3nsnc32)=S=C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDE40>,-0.5872178914858156,-0.6950150727957163,0.5133089781905739,0.5664815655313704,0.10284397305402797,0.3090450560310337,-0.07683436083405805,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1cc(C=C2C(=O)c3ccccc3C2=O)sc1-c1cc(C)c(-c2ccc(-c3sc(C4=S=C(C=C5C(=O)c6ccccc6C5=O)C=C4C)cc3C)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE070>,-0.7221032925755905,-0.900147257046082,0.6943433366509103,0.7324280990848335,1.4922778802541816,0.8432497656856258,0.800032703803943,0.9565722250516329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)c2csc(-c3cc4c(s3)-c3sccc3[Si]4(C)C)c2C1=O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3C7DB20>,-0.6780590799739208,-0.6763666924093195,0.7795359759263628,0.9313105858515084,0.4733596816407356,0.7364088237547073,0.1429210214585122,0.5826274022306625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC900>,-0.6078636161422031,-0.8442021158868914,0.3109764599113743,0.5094770311063488,-0.2339884892975244,-0.11831871169264044,0.51995231460753,-0.6638553405059058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2ccc(-c3ncc(-c4cc5c(s4)-c4sc(-c6cnc(-c7ccc(-c8ccc(C)s8)s7)c7nsnc76)cc4[Si]5(C)C)c4nsnc43)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3C7CA40>,-0.7069630944928634,-0.8442021158868914,0.5665543777377317,0.805900610116461,0.6501967243753006,-0.1717391826580997,0.670764831867137,0.8319239507779761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2cc(-c3cc4c(s3)-c3sc(C5=NC6SC(c7cc8c(s7)-c7sccc7[Si]8(C)C)=NC6S5)cc3[Si]4(C)C)sc2c(OC)c2ccsc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC090>,-0.7647711235307484,-0.7944731015231664,0.800834135745226,1.0909232822415689,-1.5813183387037342,-3.8577516792747857,-1.8284140255777808,-3.281469100252699,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Cc1csc(-c2cc3c4nsnc4c(-c4cc(C)cs4)cc3c3nsnc32)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC1D0>,-0.7482545438056384,-0.9250117642279445,0.5346071380094369,0.6120851930713878,-1.1602777607642936,-0.011477769761721903,-1.1605300205709494,-0.9754760261900479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(-c3cccc4nsnc43)s2)ccc1C1=S=CC=C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC310>,-0.675994507508282,-0.8752827498642195,0.4334408788698372,-1.2120599085293031,0.2965226389061706,0.362465526996493,0.6384478638829354,-0.22758638054810695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccsc2-c2cc3c(cc21)-c1sc(-c2cccc4nsnc42)cc1C3(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3C7C3B0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.4550061653219022,0.682988352789248,-1.5246345265262864,-1.7856898089688171,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CSc1ccc(-c2ccc(-c3ccc([Si](c4ccc(-c5ccc(-c6ccc(SC)s6)s5)s4)(c4ccc(-c5ccc(-c6ccc(SC)s6)s5)s4)c4ccc(-c5ccc(-c6ccc(SC)s6)s5)s4)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3C7C450>,-0.5707013117607056,-0.8006892283186319,0.28967830009251117,0.669089727496409,-0.48661283606118877,0.09536317216919662,-0.621913887500924,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1cc(-c2ccc(-c3cc(C)c(-c4cccs4)s3)c3nsnc32)sc1-c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC590>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.4922778802541816,0.041942701203737366,0.9939345117091523,1.4551653221462602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(C=Cc3sc(C=C(C#N)C(=O)O)c4c3OCCO4)cc2)c2ccc(OC)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC6D0>,-0.8803871816065187,-0.9871730321826009,0.7688868960169313,0.49807612422134445,1.071237302314741,-0.11831871169264044,0.9939345117091523,1.0188963621884612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1ccc(-c2sc(-c3ccc4c(c3)N(C)C(=O)C4=C3c4ccccc4N(C)C3=O)cc2C)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC810>,-0.6243801958673132,-0.7198795799775788,0.5665543777377317,-1.2120599085293031,0.27126020422980435,1.0569316495474628,0.3260505067023208,-0.28991051768493536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3ccc(-c4cc5ccccc5o4)s3)N(C)C(=O)C2=C1c1ccc(-c2cc3ccccc3o2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC950>,-0.5665721668294278,-0.8939311302506165,0.11929302154160605,-1.2120599085293031,0.6923007821692448,-0.759364363278151,1.4032827728423716,0.520303265093834,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3cc4sc(-c5cccs5)cc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC9F0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.5744094203462013,-0.1717391826580997,0.4273103397194857,1.143544636462118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(C=CC=C(C#N)C(=O)O)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBCB30>,-0.6656716451800881,-0.7198795799775788,0.6730451768320471,0.9541123996215171,0.414414000729214,1.4308749463056771,0.24418085447567675,-0.16526224341127854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C=C(C#N)C#N)s5)cc4)cc3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBCC70>,-0.5996053262796479,-0.8069053551140977,0.35357277954910055,0.6576888206114048,0.6375655070371172,-0.43884153748539545,1.0801130930003564,0.5826274022306625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1cc2c3ccsc3c3sc(-c4sc(-c5ccc(-c6cc(C)cs6)c6nsnc65)cc4C)cc3c2cc1OC
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBCDB0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.1518569492055049,1.2706135334092994,-1.0420344712955436,-1.4740691232846752,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBCEF0>,-0.6656716451800881,-0.47123450815895374,1.0990083732093094,0.9997160271615343,0.24178736377404336,0.896670236651085,0.27649782245987836,-0.1777270708386444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1nc2sc(-c3sc(-c4cc5c(s4)c(C#C[Si](C)(C)C)c4ccsc4c5C#C[Si](C)(C)C)cc3C)nc2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD030>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.15604891767121487,-1.1560673549848992,-0.866205305209069,-1.1605300205709494,0.33333085368334875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COc1cc(OC)cc(-c2nc3c(nc2-c2cc(OC)cc(OC)c2)c(-c2cccs2)sc3-c2cccs2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD170>,-0.6821882249051981,-0.6763666924093195,0.7901850558357941,-1.2120599085293031,-1.3792188612928027,-0.5991029503817733,-1.2467086018621534,-1.4740691232846752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nccnc45)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD2B0>,-0.8556123120188536,-1.086631060910051,0.5346071380094369,0.8287024238864696,-1.412902107527958,1.0035111785820037,-1.643130075801692,-0.539207066232249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1nc2c(-c3cccs3)nnc(-c3ccc(-c4ccc5c6ccccc6n(C)c5c4)s3)c2nc1C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD3F0>,-0.7276088191492509,-0.6950150727957163,0.8753776951112466,1.0681214684715603,-0.30135498176783493,1.4842954172711365,-0.19748437464174384,-0.7885036147795627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2cc3c(cc21)-c1ccc(-c2ccc(-c4ccc(-c5cccs5)c5c4=NC(c4ccccc4)C(c4ccccc4)N=5)s2)cc1C3(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD530>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.9554225159875662,1.110352120512922,0.7677157358197417,1.3928411850094318,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1cc(C)cc(-c2ccc(N(c3ccc(-c4cc5c(s4)-c4sc(C=C(C#N)C(=O)O)cc4C5(C)C)cc3)c3ccc(-c4cc(C)cc(C)c4)cc3)cc2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD670>,-0.6367676306611458,-0.6142054244546632,0.7795359759263628,1.0795223753565644,-0.5792417632078657,1.8582387140293513,-0.8502871279226147,-0.22758638054810695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2ccc(-c3sc(-c4ccc5c(c4)C(C)(C)c4cc(-c6cc(C)c(-c7ccc(-c8sc(C=C(C#N)C(=O)OC)cc8C)s7)s6)ccc4-5)cc3C)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD7B0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.2402754705727874,-1.1333076600363654,-0.9817094643917009,-0.9131518890532194,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(C=Cc2ccc(C=Cc3cc(OC)c(C=Cc4ccc(C=Cc5cc(OC)c(C=Cc6ccc(C=Cc7cc(OC)c(C=O)cc7OC)s6)cc5OC)s4)cc3OC)s2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD850>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.9617667520504867,-0.3854210665199362,1.5325506447791777,0.45797912795700557,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(-c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD8F0>,-0.5087641377915428,1.3936035304807344,-1.350280005959949,0.6348870068413963,-0.570820951649077,-0.7059438923126918,0.3691397973479227,-0.7885036147795627,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2sc(-c3cc(C)c(-c4cccs4)s3)c3sc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc23)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBDA30>,-0.6698007901113655,-0.620421551250129,0.8540795352923836,1.1479278166665903,0.4733596816407356,0.7364088237547073,0.1429210214585122,0.5826274022306625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1nc2sc(-c3sc(-c4ccc5c6ccccc6n(C)c5c4)cc3C)nc2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDAD0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.702798169223902,0.2930189147413959,1.0477961250161547,1.3866087712957493,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cc5sc(C=C(C#N)C(=O)O)cc5s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDB70>,-0.7069630944928634,-0.9063633838415478,0.460063578643416,0.669089727496409,-0.09504509857750917,-0.43884153748539545,0.2937335387181192,0.20868257940969193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(OCCCCCCOc2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2O)c(O)c1)c1ccc([N+](=O)[O-])cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBDCB0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.3975723776116364,-0.27858012458901765,0.6341389348183752,0.5826274022306625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(N(c3ccc4cc(C=Cc5ccc(C=C(C#N)C(=O)O)s5)oc4c3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDD50>,-0.6615425002488107,-0.39042485981790065,1.226797332122488,1.0453196547015515,0.22915614643586005,-0.11831871169264044,0.5716594633822525,0.1588232697002294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1c2cc(-c3ccc(-c4ccc(-c5cccs5)c5nn(C)nc54)s3)sc2c(C)c2ccsc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDE90>,-0.7110922394241408,-0.7012311995911821,0.8221322955640891,-1.2120599085293031,-1.3244835861606754,1.110352120512922,-1.4966264876066453,-0.6015312033690774,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,C(=Cc1cccc2nsnc21)c1ccc(N(c2ccc(C=Cc3cccc4nsnc43)cc2)c2ccc(C=Cc3cccc4nsnc43)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBDEE0>,-0.6202510509360357,-0.7571763407503725,0.4920108183717107,0.7032924481514221,-1.5813183387037342,-3.8577516792747857,-1.8284140255777808,-3.281469100252699,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,C[Si]1(C)c2cc(-c3cnc(-c4cccs4)c4nsnc43)sc2-c2sc(-c3cnc(-c4cccs4)c4nsnc43)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE750>,-0.6863173698364756,-0.7136634531821133,0.7369396562886366,-1.2120599085293031,-1.370798049734014,-1.2935690729327431,-1.7896336639967392,-0.7885036147795627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1ccc(-c2ccc(-c3sccc3C)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE700>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.2444858763521816,0.682988352789248,-1.0420344712955436,-1.6610415346951604,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,c1csc(-c2ccc(-c3ccc(-c4c(-c5ccc(-c6cccs6)s5)sc(-c5ccc(-c6cccs6)s5)c4-c4ccc(-c5ccc(-c6cccs6)s5)s4)s3)s2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE5C0>,-0.6161219060047579,1.3936035304807344,-1.350280005959949,0.6006842861863834,1.0543956791971634,-0.0007936755686300499,0.8215773491267443,1.1123825678937038,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cc1cc(-c2cc(C)c(C3=S=CC=C3)s2)sc1-c1ccc(-c2cccc3nsnc32)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE570>,-0.649155065454978,-0.900147257046082,0.32162553982080583,0.4752743104513358,-0.22977808351813006,0.09536317216919662,0.3475951520251217,-0.6015312033690774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3cncc5nc6c7ccsc7c7sccc7c6nc53)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE3E0>,-0.5954761813483704,1.3936035304807344,-1.350280005959949,1.056720561586556,-1.0213343700442783,0.1487836431346559,-0.8481326633903347,-0.850827751916391,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,C[Si]1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(C5=C(c6ccccc6)C(c6ccccc6)=C(c6ccc(-c7cccs7)s6)[Si]5(C)C)s4)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE390>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.25865707963625384,-0.570820951649077,-0.3854210665199362,-0.10484239975369955,-0.4145587919585922,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2cc(-c3ccc(C)s3)c(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)s2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE1B0>,-0.6904465147677533,-0.5023151421362818,1.109657453118741,1.0681214684715603,1.2859679970638558,0.362465526996493,0.7203175161095794,1.2619604970220923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1c2cc(-c3ccc(-c4c5nn(C)nc5c(-c5cccs5)c(F)c4F)s3)sc2c(C)c2ccsc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE7F0>,-0.7565128336681932,-0.42150549379522867,1.4184807704922564,1.7521758815718194,-1.412902107527958,-0.11831871169264044,-1.59573185609153,-0.47688292909542057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C=Cc1ccc2c3ccc(C=Cc4cccs4)cc3n(-c3ccc(OC)cc3)c2c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE840>,-0.5996053262796479,1.3936035304807344,-1.350280005959949,0.6576888206114048,-0.9076534140006293,0.20220411410011516,-0.8998398121650572,-0.25251603540283823,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COc1ccsc1-c1ccc(-c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2OC)c2nsnc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCFEC0>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.28145889340626246,-0.9918615295885175,-0.9730462471399876,-0.39784957614379346,-0.7885036147795627,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2csc(-c3ccc(-c4ccc(-c5sc(-c6ccc(-c7sccc7C)s6)cc5C)s4)s3)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC4A0>,-0.632638485729868,-0.3531280990451069,1.216148252213057,1.102324189126573,-0.4824024302817944,0.6295678818237888,-0.16516740665754245,-0.7760387873521968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1nc(-c2nc(C)c(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)s2)sc1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE8E0>,-0.6243801958673132,-0.6577183120229224,0.6730451768320471,0.6576888206114048,2.039630631575454,0.3090450560310337,1.4463720634879735,1.2307984284536782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1sc2c(-c3ccc(-c4cc5c(s4)c(-c4cc(F)c(C)s4)c4ccsc4c5-c4cc(F)c(C)s4)s3)sc(-c3cccs3)c2c1F
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD940>,-0.6821882249051981,-0.7944731015231664,0.5878525375565948,0.5094770311063488,0.7765088977571326,0.682988352789248,0.8862112850951471,-0.040613969137621705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccsc2-c2sc(-c3c4nsnc4cc(F)c3F)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD580>,-0.5789596016232604,-0.6950150727957163,0.4920108183717107,0.7602969825764437,1.071237302314741,0.41588599796195225,0.7203175161095794,0.8693184330600727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c(OC)c(-c2cc3sc(-c4cc5c(s4)c(-c4ccc(C)s4)c4ccsc4c5-c4ccc(C)s4)cc3s2)c2nsnc2c1-c1cc2sccc2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE7A0>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.6918915412664177,-0.31819660488541257,0.20220411410011516,-0.0789888253663385,-0.16526224341127854,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COc1csc2c1C(C)(C)c1cc(-c3scc4c3C(=O)N(C)C4=O)sc1-2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC220>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.5238845509934685,1.1637725914783807,0.13214869879711155,0.33333085368334875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1csc(-c2cc(C)c(-c3scc4c3C(=O)N(C)C4=O)s2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD440>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.31819660488541257,0.1487836431346559,0.1536933441199125,-0.539207066232249,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2ccc(-c3ccc(C4=C5C(=O)N(C)C(c6ccc(-c7ccc(C8=S=C(C)C=C8)s7)s6)=C5C(=O)N4C)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBC040>,-0.45921439861621266,-0.9063633838415478,-0.17888121592247738,-1.2120599085293031,-1.3286939919400698,-1.6675123696909577,-0.7167103269212484,-1.4740691232846752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(C3c4ccccc4-c4ccc(-c5ccc(-c6c7nsnc7c(-c7cccs7)c7nc(-c8ccccc8)c(-c8ccccc8)nc76)s5)cc43)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D28360>,-0.7689002684620259,-1.0493343001372573,0.3748709393679637,0.6918915412664177,-1.2444858763521816,0.682988352789248,-1.5267889910585666,0.45797912795700557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4cnc(-c5cccs5)c5nonc54)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D284A0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.7870062848117898,0.06331088958992107,1.2589336491796048,1.4551653221462602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cc5sc6cc(C=C(C#N)C(=O)O)sc6c5s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20860>,-0.7358671090118057,-0.8752827498642195,0.5878525375565948,1.0054164806040367,-0.8234452984127412,1.21719306244384,-1.1820746658937504,0.20868257940969193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nonc54)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D209A0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.3876396728515916,-1.2935690729327431,-1.3264237895565172,-0.7261794776427343,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C(=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)c3ccc(-c4ccc(C=Cc5cccs5)s4)cc3)cc2)s1)c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20FE0>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.7944997032314567,0.8944002595801761,0.041942701203737366,0.5953585732373335,1.1809391187442149,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2nc3sc(-c4cc(C)c(-c5cc6c(s5)-c5sccc5[Si]6(C)C)s4)nc3s2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D215D0>,-0.7482545438056384,-0.8442021158868914,0.6730451768320471,-1.2120599085293031,0.31336426202374823,1.3240340043747585,0.13214869879711155,-0.10293810627445012,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21990>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,2.039630631575454,-0.3106324071682932,1.9311265832509963,1.3305170478726034,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1cc(C=C(C#N)C(=O)O)sc1-c1cc(C)c(-c2cc(C)c(-c3cc4ccc(N(c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5ccc6c(c5)C(C)(C)c5ccccc5-6)cc4s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22160>,-1.078586138307839,-0.8442021158868914,1.5249715695865722,0.9997160271615343,-0.023468200327804122,1.4842954172711365,-0.5357353062097199,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1cccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)s4)c3nc2-c2cccc(OC)c2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D222A0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.17083240260660834,-0.6525234213472325,-0.022972747527055512,0.8942480879148045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)cc21
