SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,measurement_type,halogen_count,nonarom_cc,scaffold,split
C1C(=Cc2ncc3c([nH]c4ccoc34)c12)C1=CC=C[SiH2]1,-5.13913684913997,-3.09077401355681,2.04836283558316,CEP,C1=C[SiH2]C(C2=Cc3ncc4c([nH]c5ccoc54)c3C2)=C1,0,0.0,276.37100000000004,3,1,2.8286000000000007,DFT_B3LYP,0,3,C1=C[SiH2]C(C2=Cc3ncc4c([nH]c5ccoc54)c3C2)=C1,test
c1occ2c(cccc12)-c1cc2c3cocc3c3c4ncccc4c4cocc4c3c2cn1,-5.33313941404275,-3.24639168939933,2.08674772464342,CEP,c1cc(-c2cc3c4cocc4c4c5ncccc5c5cocc5c4c3cn2)c2cocc2c1,0,0.0,426.43100000000015,8,1,7.841800000000003,DFT_B3LYP,0,0,c1cc(-c2cc3c4cocc4c4c5ncccc5c5cocc5c4c3cn2)c2cocc2c1,train
C1C=c2c3cc([se]c3c3[nH]c4C=CCc4c3c2=C1)-c1cccc2nsnc12,-4.68937028557775,-3.51593665007259,1.17343363550516,CEP,C1=Cc2[nH]c3c(c2C1)c1c(c2cc(-c4cccc5nsnc45)[se]c23)=CCC=1,0,0.0,430.39400000000006,5,1,3.583800000000002,DFT_B3LYP,0,1,C1=Cc2[nH]c3c(c2C1)c1c(c2cc(-c4cccc5nsnc45)[se]c23)=CCC=1,train
C1C=c2c3cccnc3c3c4nsnc4c4C=C([SiH2]c4c3c2=C1)c1scc2occc12,-5.23977932114066,-3.74554789546819,1.49423142567247,CEP,C1=C(c2scc3occc23)[SiH2]c2c1c1nsnc1c1c2c2c(c3cccnc31)=CCC=2,0,0.0,451.6080000000002,6,1,3.470900000000002,DFT_B3LYP,0,1,C1=C(c2scc3occc23)[SiH2]c2c1c1nsnc1c1c2c2c(c3cccnc31)=CCC=2,train
[SiH2]1c2ccoc2-c2[nH]c(cc12)-c1scc2ccoc12,-4.86655750971873,-2.44870178677886,2.41785572293987,CEP,c1cc2c(o1)-c1[nH]c(-c3scc4ccoc34)cc1[SiH2]2,0,0.0,283.384,4,1,2.1824000000000003,DFT_B3LYP,0,0,c1cc2c(o1)-c1[nH]c(-c3scc4ccoc34)cc1[SiH2]2,test
[SiH2]1C=c2c3cc([nH]c3c3sc4ccc5cocc5c4c3c2=C1)-c1nccs1,-5.02216913372486,-3.25828294888679,1.76388618483807,CEP,C1=c2c(c3c(sc4ccc5cocc5c43)c3[nH]c(-c4nccs4)cc23)=C[SiH2]1,0,0.0,400.5600000000001,6,1,4.063900000000003,DFT_B3LYP,0,0,C1=c2c(c3c(sc4ccc5cocc5c43)c3[nH]c(-c4nccs4)cc23)=C[SiH2]1,test
C1C(=Cc2cnc3c4[se]ccc4ccc3c12)c1scc2ccoc12,-5.28904987042514,-2.96119117866247,2.32785869176267,CEP,C1=C(c2scc3ccoc23)Cc2c1cnc1c2ccc2cc[se]c21,0,0.0,392.341,5,1,5.349400000000003,DFT_B3LYP,0,1,C1=C(c2scc3ccoc23)Cc2c1cnc1c2ccc2cc[se]c21,train
[SiH2]1C=Cc2c1csc2-c1cc2c3c[nH]cc3c3c([nH]c4cc[se]c34)c2c2cocc12,-4.80364881214566,-2.84217803524315,1.96147077690251,CEP,C1=Cc2c(csc2-c2cc3c4c[nH]cc4c4c([nH]c5cc[se]c54)c3c3cocc23)[SiH2]1,0,0.0,485.5020000000002,7,1,5.265700000000004,DFT_B3LYP,0,1,C1=Cc2c(csc2-c2cc3c4c[nH]cc4c4c([nH]c5cc[se]c54)c3c3cocc23)[SiH2]1,train
c1cc2sc3cc4cc([nH]c4cc3c2[se]1)-c1cccc2c[nH]cc12,-4.97442629124372,-2.57230236270774,2.40212392853598,CEP,c1cc(-c2cc3cc4sc5cc[se]c5c4cc3[nH]2)c2c[nH]cc2c1,0,0.0,391.3570000000001,6,1,5.741100000000002,DFT_B3LYP,0,0,c1cc(-c2cc3cc4sc5cc[se]c5c4cc3[nH]2)c2c[nH]cc2c1,train
c1cc2c(scc2[nH]1)-c1cc2cc3oc4cc[se]c4c3cc2o1,-4.93294497644374,-2.75167984808407,2.18126512835967,CEP,c1cc2c(-c3cc4cc5oc6cc[se]c6c5cc4o3)scc2[nH]1,0,0.0,382.3020000000001,6,1,5.599000000000002,DFT_B3LYP,0,0,c1cc2c(-c3cc4cc5oc6cc[se]c6c5cc4o3)scc2[nH]1,val
c1cc2oc3c(c4cocc4c4cc(-c5cccnc5)c5cscc5c34)c2[se]1,-5.1744188236136,-3.12784617335403,2.04657265025957,CEP,c1cncc(-c2cc3c4cocc4c4c(oc5cc[se]c54)c3c3cscc23)c1,0,0.0,444.3730000000001,7,1,6.819100000000002,DFT_B3LYP,0,0,c1cncc(-c2cc3c4cocc4c4c(oc5cc[se]c54)c3c3cscc23)c1,test
c1c[nH]c(c1)-c1cc2cnc3c4occc4oc3c2o1,-5.33615719105319,-2.37446707030596,2.96169012074723,CEP,c1c[nH]c(-c2cc3cnc4c5occc5oc4c3o2)c1,0,0.0,264.23999999999995,5,1,4.3153000000000015,DFT_B3LYP,0,0,c1c[nH]c(-c2cc3cnc4c5occc5oc4c3o2)c1,train
c1[nH]cc2c1c(cc1[se]c3c(ccc4ccncc34)c21)-c1nccc2nsnc12,-5.3013855213831,-3.85043691291697,1.45094860846613,CEP,c1cc2ccc3c([se]c4cc(-c5nccc6nsnc56)c5c[nH]cc5c43)c2cn1,0,0.0,456.3920000000001,7,1,5.146200000000002,DFT_B3LYP,0,0,c1cc2ccc3c([se]c4cc(-c5nccc6nsnc56)c5c[nH]cc5c43)c2cn1,train
c1cc2c3c[nH]cc3c3c4[nH]c(cc4[se]c3c2s1)-c1cccc2nsnc12,-4.87323280199506,-3.54184638611658,1.33138641587848,CEP,c1cc(-c2cc3[se]c4c5sccc5c5c[nH]cc5c4c3[nH]2)c2nsnc2c1,0,0.0,449.42200000000014,7,1,5.745800000000002,DFT_B3LYP,0,0,c1cc(-c2cc3[se]c4c5sccc5c5c[nH]cc5c4c3[nH]2)c2nsnc2c1,train
c1cc2csc(-c3cc4[nH]c5ccc6c[nH]cc6c5c4c4cscc34)c2o1,-4.63211445192442,-2.5962969137944,2.03581753813002,CEP,c1cc2csc(-c3cc4[nH]c5ccc6c[nH]cc6c5c4c4cscc34)c2o1,0,0.0,384.4850000000002,7,1,7.491800000000003,DFT_B3LYP,0,0,c1cc2csc(-c3cc4[nH]c5ccc6c[nH]cc6c5c4c4cscc34)c2o1,train
[SiH2]1C=c2c(cc3[nH]c4c(c3c2=C1)c1ccccc1c1ccc2cscc2c41)-c1ccc[nH]1,-4.89725868150707,-3.31462769317716,1.58263098832991,CEP,C1=c2c(-c3ccc[nH]3)cc3[nH]c4c5c6cscc6ccc5c5ccccc5c4c3c2=C[SiH2]1,0,0.0,442.6190000000002,7,1,5.495700000000005,DFT_B3LYP,0,0,C1=c2c(-c3ccc[nH]3)cc3[nH]c4c5c6cscc6ccc5c5ccccc5c4c3c2=C[SiH2]1,train
c1[nH]cc2c1c1cccnc1c1c3cocc3c3cc([nH]c3c21)-c1cccc2cscc12,-4.84119809729349,-2.92678730862826,1.91441078866523,CEP,c1cc(-c2cc3c4cocc4c4c5ncccc5c5c[nH]cc5c4c3[nH]2)c2cscc2c1,0,0.0,429.5040000000001,8,1,7.978500000000003,DFT_B3LYP,0,0,c1cc(-c2cc3c4cocc4c4c5ncccc5c5c[nH]cc5c4c3[nH]2)c2cscc2c1,train
c1cc2csc(-c3cc4ccc5c(ccc6ccc7nsnc7c56)c4o3)c2s1,-5.36080095919825,-3.37678069783686,1.98402026136139,CEP,c1cc2csc(-c3cc4ccc5c(ccc6ccc7nsnc7c65)c4o3)c2s1,0,0.0,414.5360000000002,7,1,7.687100000000002,DFT_B3LYP,0,0,c1cc2csc(-c3cc4ccc5c(ccc6ccc7nsnc7c65)c4o3)c2s1,val
c1cc2csc(-c3cc4sc5c6ncccc6[se]c5c4s3)c2o1,-5.33989030326949,-3.02659447578276,2.31329582748673,CEP,c1cnc2c(c1)[se]c1c3sc(-c4scc5ccoc45)cc3sc21,0,0.0,416.41000000000014,6,1,6.195900000000002,DFT_B3LYP,0,0,c1cnc2c(c1)[se]c1c3sc(-c4scc5ccoc45)cc3sc21,train
c1ncc(s1)-c1cc2[se]c3cc4ccc5c[nH]cc5c4cc3c2c2cscc12,-5.21008611555559,-3.11841471773408,2.09167139782151,CEP,c1ncc(-c2cc3[se]c4cc5ccc6c[nH]cc6c5cc4c3c3cscc23)s1,0,0.0,459.4570000000001,7,1,7.022700000000003,DFT_B3LYP,0,0,c1ncc(-c2cc3[se]c4cc5ccc6c[nH]cc6c5cc4c3c3cscc23)s1,test
[SiH2]1C=Cc2oc3c4[SiH2]C(=Cc4c4c[nH]cc4c3c12)c1cccc2cscc12,-4.81472190085937,-3.0805977138517,1.73412418700767,CEP,C1=Cc2oc3c4c(c5c[nH]cc5c3c2[SiH2]1)C=C(c1cccc2cscc12)[SiH2]4,0,0.0,397.607,5,1,3.213000000000002,DFT_B3LYP,0,2,C1=Cc2oc3c4c(c5c[nH]cc5c3c2[SiH2]1)C=C(c1cccc2cscc12)[SiH2]4,train
C1c(ccc1-c1scc2[SiH2]ccc12)-c1ccc([nH]1)-c1cncs1,-4.92606691248834,-3.15046323012965,1.77560368235869,CEP,C1=Cc2c(csc2C2=CC=C(c3ccc(-c4cncs4)[nH]3)C2)[SiH2]1,0,0.0,350.54400000000004,3,3,3.848800000000003,DFT_B3LYP,0,3,C1=Cc2c(csc2C2=CC=C(c3ccc(-c4cncs4)[nH]3)C2)[SiH2]1,val
c1cc2sc3c(cnc4cc(cnc34)-c3cccc4ccccc34)c2[nH]1,-5.59384981517552,-2.87284444575443,2.72100536942109,CEP,c1ccc2c(-c3cnc4c(c3)ncc3c5[nH]ccc5sc34)cccc2c1,0,0.0,351.4340000000001,6,1,6.146000000000003,DFT_B3LYP,0,0,c1ccc2c(-c3cnc4c(c3)ncc3c5[nH]ccc5sc34)cccc2c1,train
C1C=c2c3C=CCc3c3oc4C=C([SiH2]c4c3c2=C1)c1cccc2ccccc12,-4.80328012955883,-3.08848258193637,1.71479754762246,CEP,C1=Cc2c(c3oc4c(c3c3c2=CCC=3)[SiH2]C(c2cccc3ccccc23)=C4)C1,0,0.0,374.515,4,1,3.4258000000000024,DFT_B3LYP,0,2,C1=Cc2c(c3oc4c(c3c3c2=CCC=3)[SiH2]C(c2cccc3ccccc23)=C4)C1,train
C1C=Cc2c1csc2-c1cc2[se]c3c(cnc4ccoc34)c2cn1,-5.60388389975528,-2.92909925424958,2.6747846455057,CEP,C1=Cc2c(csc2-c2cc3[se]c4c(cnc5ccoc54)c3cn2)C1,0,0.0,393.3290000000001,5,1,4.884000000000003,DFT_B3LYP,0,1,C1=Cc2c(csc2-c2cc3[se]c4c(cnc5ccoc54)c3cn2)C1,train
[SiH2]1cc2c(ccc(-c3ncc(-c4scc5cc[nH]c45)c4nsnc34)c2c1)-c1ccccc1,-5.06846200025441,-3.94132033876397,1.12714166149044,CEP,C1=c2c(-c3ccccc3)ccc(-c3ncc(-c4scc5cc[nH]c45)c4nsnc34)c2=C[SiH2]1,0,0.0,464.6510000000001,6,3,4.288500000000004,DFT_B3LYP,0,0,C1=c2c(-c3ccccc3)ccc(-c3ncc(-c4scc5cc[nH]c45)c4nsnc34)c2=C[SiH2]1,train
c1[nH]cc2c(cccc12)-c1cc2c3c[nH]cc3c3c(cnc4ccc5nsnc5c34)c2cn1,-5.0580588812645,-3.35121021216622,1.70684866909828,CEP,c1cc(-c2cc3c(cn2)c2cnc4ccc5nsnc5c4c2c2c[nH]cc32)c2c[nH]cc2c1,0,0.0,442.5070000000002,8,1,6.570500000000003,DFT_B3LYP,0,0,c1cc(-c2cc3c(cn2)c2cnc4ccc5nsnc5c4c2c2c[nH]cc32)c2c[nH]cc2c1,train
c1cc2cnc3cc4cc(ccc4cc3c2[se]1)-c1cncc2nsnc12,-5.71252137666872,-3.89239790347361,1.82012347319511,CEP,c1cc2cnc3cc4cc(-c5cncc6nsnc56)ccc4cc3c2[se]1,0,0.0,417.3550000000001,6,1,4.664900000000002,DFT_B3LYP,0,0,c1cc2cnc3cc4cc(-c5cncc6nsnc56)ccc4cc3c2[se]1,train
[SiH2]1C(=Cc2oc3c([se]c4ccsc34)c12)c1cccs1,-5.13730804243603,-3.13107373334764,2.00623430908839,CEP,C1=C(c2cccs2)[SiH2]c2c1oc1c2[se]c2ccsc21,0,0.0,363.397,4,1,3.0718000000000005,DFT_B3LYP,0,1,C1=C(c2cccs2)[SiH2]c2c1oc1c2[se]c2ccsc21,test
[SiH2]1C=CC=C1C1=Cc2[se]c3c(c2[SiH2]1)c1nsnc1c1ccc2cscc2c31,-5.29590413418713,-3.694510921625,1.60139321256213,CEP,C1=C[SiH2]C(C2=Cc3[se]c4c(c3[SiH2]2)c2nsnc2c2ccc3cscc3c24)=C1,0,0.0,479.5960000000001,5,1,2.998000000000001,DFT_B3LYP,0,3,C1=C[SiH2]C(C2=Cc3[se]c4c(c3[SiH2]2)c2nsnc2c2ccc3cscc3c24)=C1,train
C1cccc1-c1ccc(-c2sc(-c3scc4occc34)c3occc23)c2nsnc12,-4.91360485249027,-3.73598527388419,1.17761957860608,CEP,C1=CCC(c2ccc(-c3sc(-c4scc5occc45)c4occc34)c3nsnc23)=C1,0,0.0,444.5620000000001,6,3,7.984000000000002,DFT_B3LYP,0,2,C1=CCC(c2ccc(-c3sc(-c4scc5occc45)c4occc34)c3nsnc23)=C1,train
C1C=Cc2c1csc2-c1cc2c3cscc3c3c4[SiH2]C=Cc4sc3c2c2cocc12,-5.06973273001108,-3.20500612863325,1.86472660137783,CEP,C1=Cc2c(csc2-c2cc3c4cscc4c4c5c(sc4c3c3cocc23)C=C[SiH2]5)C1,0,0.0,454.6730000000002,6,1,7.091600000000004,DFT_B3LYP,0,2,C1=Cc2c(csc2-c2cc3c4cscc4c4c5c(sc4c3c3cocc23)C=C[SiH2]5)C1,train
C1cc2cccc(-c3sc(-c4sc(-c5ccco5)c5occc45)c4nccnc34)c2c1,-4.80237779102046,-3.72904386338487,1.07333392763559,CEP,C1=c2cccc(-c3sc(-c4sc(-c5ccco5)c5occc45)c4nccnc34)c2=CC1,0,0.0,438.5330000000002,6,3,6.057700000000003,DFT_B3LYP,0,0,C1=c2cccc(-c3sc(-c4sc(-c5ccco5)c5occc45)c4nccnc34)c2=CC1,train
c1scc2c1ccc1c3ccccc3c3c4[nH]c(cc4ccc3c21)-c1nccc2nsnc12,-5.31505886429325,-3.94510159675469,1.36995726753856,CEP,c1ccc2c(c1)c1ccc3cscc3c1c1ccc3cc(-c4nccc5nsnc45)[nH]c3c21,0,0.0,458.57100000000014,8,1,7.908900000000002,DFT_B3LYP,0,0,c1ccc2c(c1)c1ccc3cscc3c1c1ccc3cc(-c4nccc5nsnc45)[nH]c3c21,train
c1ccc2c(cccc2c1)-c1cc2cnc3c4ncccc4c4nsnc4c3c2c2nsnc12,-5.86165317900279,-3.58493381917118,2.27671935983161,CEP,c1ccc2c(-c3cc4cnc5c6ncccc6c6nsnc6c5c4c4nsnc34)cccc2c1,0,0.0,472.55800000000016,8,1,6.765800000000002,DFT_B3LYP,0,0,c1ccc2c(-c3cc4cnc5c6ncccc6c6nsnc6c5c4c4nsnc34)cccc2c1,test
c1csc(n1)-c1cc2[se]c3c4[nH]ccc4sc3c2cn1,-5.47373548265571,-2.90606341381742,2.56767206883829,CEP,c1csc(-c2cc3[se]c4c5[nH]ccc5sc4c3cn2)n1,0,0.0,360.3250000000001,5,1,4.111300000000001,DFT_B3LYP,0,0,c1csc(-c2cc3[se]c4c5[nH]ccc5sc4c3cn2)n1,train
c1cc2cnc3c4sc(cc4ncc3c2[nH]1)-c1cccc2cscc12,-5.39934438724314,-2.88707085259043,2.51227353465271,CEP,c1cc(-c2cc3ncc4c(ncc5cc[nH]c54)c3s2)c2cscc2c1,0,0.0,357.4630000000001,6,1,6.207500000000002,DFT_B3LYP,0,0,c1cc(-c2cc3ncc4c(ncc5cc[nH]c54)c3s2)c2cscc2c1,train
C1ccc2c1csc2-c1sc(-c2sc(-c3cncc4nsnc34)c3occc23)c2ccCc12,-5.03660884730878,-3.8038091649685,1.23279968234028,CEP,C1=Cc2c(csc2-c2sc(-c3sc(-c4cncc5nsnc45)c4occc34)c3c2CC=C3)C1,0,0.0,499.66700000000026,6,3,8.156600000000003,DFT_B3LYP,0,2,C1=Cc2c(csc2-c2sc(-c3sc(-c4cncc5nsnc45)c4occc34)c3c2CC=C3)C1,train
c1scc2c1c(cc1c3nsnc3c3c4ccccc4c4nsnc4c3c21)-c1ccccc1,-5.5567744464448,-3.73362408151785,1.82315036492695,CEP,c1ccc(-c2cc3c4nsnc4c4c5ccccc5c5nsnc5c4c3c3cscc23)cc1,0,0.0,476.6110000000002,8,1,8.037300000000002,DFT_B3LYP,0,0,c1ccc(-c2cc3c4nsnc4c4c5ccccc5c5nsnc5c4c3c3cscc23)cc1,test
[SiH2]1C=c2c(cc3c4cscc4ccc3c2=C1)-c1cc2[se]ccc2cn1,-5.16429129761157,-3.50832958968813,1.65596170792344,CEP,C1=c2c(-c3cc4[se]ccc4cn3)cc3c(ccc4cscc43)c2=C[SiH2]1,0,0.0,418.4550000000001,5,1,2.9851000000000028,DFT_B3LYP,0,0,C1=c2c(-c3cc4[se]ccc4cn3)cc3c(ccc4cscc43)c2=C[SiH2]1,train
c1c[se]c(c1)-c1ncc(-c2ccc(cn2)-c2ccccn2)c2nsnc12,-5.79475544424792,-3.90407605532978,1.89067938891814,CEP,c1ccc(-c2ccc(-c3cnc(-c4ccc[se]4)c4nsnc34)nc2)nc1,0,0.0,420.359,5,3,3.934300000000002,DFT_B3LYP,0,0,c1ccc(-c2ccc(-c3cnc(-c4ccc[se]4)c4nsnc34)nc2)nc1,train
[SiH2]1C=c2ccc3[nH]c(cc3c2=C1)-c1ccccc1,-5.00535516789867,-3.08623721234527,1.9191179555534,CEP,C1=c2ccc3[nH]c(-c4ccccc4)cc3c2=C[SiH2]1,0,0.0,247.373,3,1,1.4932999999999996,DFT_B3LYP,0,0,C1=c2ccc3[nH]c(-c4ccccc4)cc3c2=C[SiH2]1,val
c1cc2cnc3c([se]c4cc(-c5cccnc5)c5cscc5c34)c2[nH]1,-5.33131841964867,-2.88459570499411,2.44672271465456,CEP,c1cncc(-c2cc3[se]c4c(ncc5cc[nH]c54)c3c3cscc23)c1,0,0.0,404.3560000000001,6,1,5.203000000000002,DFT_B3LYP,0,0,c1cncc(-c2cc3[se]c4c(ncc5cc[nH]c54)c3c3cscc23)c1,train
c1c[nH]c(c1)-c1cnc(-c2sc(-c3cccc4cocc34)c3ccoc23)c2nsnc12,-5.08618922891792,-3.84206434905776,1.24412487986016,CEP,c1c[nH]c(-c2cnc(-c3sc(-c4cccc5cocc45)c4ccoc34)c3nsnc23)c1,0,0.0,440.5090000000001,7,3,6.969300000000002,DFT_B3LYP,0,0,c1c[nH]c(-c2cnc(-c3sc(-c4cccc5cocc45)c4ccoc34)c3nsnc23)c1,train
C1C=c2c(cc3sc4c(oc5ccc6c[nH]cc6c45)c3c2=C1)-c1cccs1,-4.74207146942581,-3.04583310250437,1.69623836692144,CEP,C1=c2c(-c3cccs3)cc3sc4c(oc5ccc6c[nH]cc6c54)c3c2=CC1,0,0.0,383.4970000000001,6,1,5.975200000000002,DFT_B3LYP,0,0,C1=c2c(-c3cccs3)cc3sc4c(oc5ccc6c[nH]cc6c54)c3c2=CC1,train
[SiH2]1C=Cc2ccc3c4ncc(cc4c4c[nH]cc4c3c12)-c1ccco1,-5.37197546028828,-2.78252681900726,2.58944864128102,CEP,C1=Cc2ccc3c4ncc(-c5ccco5)cc4c4c[nH]cc4c3c2[SiH2]1,0,0.0,338.44200000000006,5,1,3.9077000000000033,DFT_B3LYP,0,1,C1=Cc2ccc3c4ncc(-c5ccco5)cc4c4c[nH]cc4c3c2[SiH2]1,train
C1cccc1-c1cnc(s1)-c1cnc(s1)-c1cccnc1,-5.50421698361731,-3.42766035441432,2.07655662920299,CEP,C1=CCC(c2cnc(-c3cnc(-c4cccnc4)s3)s2)=C1,0,0.0,309.419,3,3,4.671900000000002,DFT_B3LYP,0,2,C1=CCC(c2cnc(-c3cnc(-c4cccnc4)s3)s2)=C1,test
[SiH2]1C=c2c(cc3cnc4c([nH]c5cc[se]c45)c3c2=C1)-c1cncs1,-5.54642427791257,-3.72701762531184,1.81940665260073,CEP,C1=c2c(-c3cncs3)cc3cnc4c([nH]c5cc[se]c54)c3c2=C[SiH2]1,0,0.0,408.4200000000001,5,1,1.7081999999999995,DFT_B3LYP,0,0,C1=c2c(-c3cncs3)cc3cnc4c([nH]c5cc[se]c54)c3c2=C[SiH2]1,train
[SiH2]1cccc1-c1ccc(nc1)-c1ccc(nc1)-c1scc2ccsc12,-5.38127442923424,-3.32806727144106,2.05320715779318,CEP,C1=C[SiH2]C(c2ccc(-c3ccc(-c4scc5ccsc45)nc3)nc2)=C1,0,0.0,374.566,4,3,5.123800000000003,DFT_B3LYP,0,2,C1=C[SiH2]C(c2ccc(-c3ccc(-c4scc5ccsc45)nc3)nc2)=C1,train
C1cccc1-c1sc(c2Cccc12)-c1sc(-c2ccccc2)c2nccnc12,-4.93534593062663,-3.61734618482147,1.31799974580516,CEP,C1=CCC(c2sc(-c3sc(-c4ccccc4)c4nccnc34)c3c2C=CC3)=C1,0,0.0,396.5400000000001,4,3,6.999400000000005,DFT_B3LYP,0,3,C1=CCC(c2sc(-c3sc(-c4ccccc4)c4nccnc34)c3c2C=CC3)=C1,train
c1c([se]c2c1oc1c2ccc2cccnc12)-c1cccc2nsnc12,-5.59965017837429,-3.73111339927338,1.86853677910091,CEP,c1cnc2c(c1)ccc1c2oc2cc(-c3cccc4nsnc34)[se]c21,0,0.0,406.328,6,1,4.862900000000002,DFT_B3LYP,0,0,c1cnc2c(c1)ccc1c2oc2cc(-c3cccc4nsnc34)[se]c21,train
[SiH2]1C=c2c3cc(-c4ncncn4)c4ccccc4c3c3ccc4ccoc4c3c2=C1,-5.52066467553409,-3.56354021804693,1.95712445748716,CEP,C1=c2c(c3c(ccc4ccoc43)c3c2cc(-c2ncncn2)c2ccccc23)=C[SiH2]1,0,0.0,401.501,6,1,3.4028000000000027,DFT_B3LYP,0,0,C1=c2c(c3c(ccc4ccoc43)c3c2cc(-c2ncncn2)c2ccccc23)=C[SiH2]1,test
C1cc2c(ccc(-c3scc4ccsc34)c2c1)-c1ccc(o1)-c1ccc[se]1,-4.83455087424893,-3.33661645337056,1.49793442087837,CEP,C1=c2c(-c3ccc(-c4ccc[se]4)o3)ccc(-c3scc4ccsc34)c2=CC1,0,0.0,449.45800000000014,5,3,5.578500000000003,DFT_B3LYP,0,0,C1=c2c(-c3ccc(-c4ccc[se]4)o3)ccc(-c3scc4ccsc34)c2=CC1,test
C1C=c2c3cccnc3c3c4cocc4c4cc([nH]c4c3c2=C1)-c1nccc2nsnc12,-5.09909925874459,-3.89594319490775,1.20315606383684,CEP,C1=c2c(c3c4[nH]c(-c5nccc6nsnc56)cc4c4cocc4c3c3ncccc23)=CC1,0,0.0,431.4800000000002,7,1,4.646900000000002,DFT_B3LYP,0,0,C1=c2c(c3c4[nH]c(-c5nccc6nsnc56)cc4c4cocc4c3c3ncccc23)=CC1,val
c1cc2c(scc2[nH]1)-c1cc2c3cscc3c3c4cnccc4oc3c2c2nsnc12,-5.13255723160535,-3.64869910141885,1.4838581301865,CEP,c1cc2oc3c(c2cn1)c1cscc1c1cc(-c2scc4[nH]ccc24)c2nsnc2c13,0,0.0,454.56100000000015,8,1,7.5634000000000015,DFT_B3LYP,0,0,c1cc2oc3c(c2cn1)c1cscc1c1cc(-c2scc4[nH]ccc24)c2nsnc2c13,test
C1C=c2c3cc(oc3c3cc4[nH]ccc4cc3c2=C1)-c1scc2[nH]ccc12,-4.58065483157717,-2.48905610632653,2.09159872525064,CEP,C1=c2c(c3cc(-c4scc5[nH]ccc45)oc3c3cc4[nH]ccc4cc23)=CC1,0,0.0,366.4450000000001,6,1,5.241800000000003,DFT_B3LYP,0,0,C1=c2c(c3cc(-c4scc5[nH]ccc45)oc3c3cc4[nH]ccc4cc23)=CC1,train
[SiH2]1C(=Cc2c1ccc1cocc21)c1scc2cc[nH]c12,-4.89768262335114,-3.08755654106606,1.81012608228508,CEP,C1=C(c2scc3cc[nH]c23)[SiH2]c2ccc3cocc3c21,0,0.0,293.423,4,1,3.281400000000001,DFT_B3LYP,0,1,C1=C(c2scc3cc[nH]c23)[SiH2]c2ccc3cocc3c21,val
C1c2cc[nH]c2-c2c1c1sc(cc1c1c[nH]cc21)-c1scc2cc[se]c12,-4.49489134639386,-2.58651352692692,1.90837781946694,CEP,c1cc2c([nH]1)-c1c(c3sc(-c4scc5cc[se]c45)cc3c3c[nH]cc13)C2,0,0.0,435.4350000000001,6,1,6.220600000000003,DFT_B3LYP,0,0,c1cc2c([nH]1)-c1c(c3sc(-c4scc5cc[se]c45)cc3c3c[nH]cc13)C2,train
c1cc2[se]c3c(cnc4ccc5ccccc5c34)c2s1,-5.86088383426817,-2.81435688116615,3.04652695310202,CEP,c1ccc2c(c1)ccc1ncc3c4sccc4[se]c3c12,0,0.0,338.293,5,0,4.812900000000002,DFT_B3LYP,0,0,c1ccc2c(c1)ccc1ncc3c4sccc4[se]c3c12,train
c1cc2c3nsnc3c3cc4cc(-c5cccnc5)c5ccccc5c4cc3c2s1,-5.77889039610643,-3.25919708250529,2.51969331360114,CEP,c1cncc(-c2cc3cc4c(cc3c3ccccc23)c2sccc2c2nsnc42)c1,0,0.0,419.5340000000001,7,1,7.4276000000000035,DFT_B3LYP,0,0,c1cncc(-c2cc3cc4c(cc3c3ccccc23)c2sccc2c2nsnc42)c1,test
[SiH2]1C=CC=C1c1cnc2c3[se]c4cccnc4c3c3ccccc3c2c1,-5.72931017009471,-3.38802827829128,2.34128189180343,CEP,C1=C[SiH2]C(c2cnc3c(c2)c2ccccc2c2c4ncccc4[se]c32)=C1,0,0.0,413.414,5,1,4.183400000000002,DFT_B3LYP,0,2,C1=C[SiH2]C(c2cnc3c(c2)c2ccccc2c2c4ncccc4[se]c32)=C1,train
C1ccc2csc(c12)-c1sc(-c2Cc(cc2)-c2scc3ccsc23)c2ccoc12,-4.69294393605992,-3.21469383110178,1.47825010495814,CEP,C1=Cc2csc(-c3sc(C4=CC=C(c5scc6ccsc56)C4)c4ccoc34)c2C1,0,0.0,446.64300000000026,5,3,8.938999999999997,DFT_B3LYP,0,3,C1=Cc2csc(-c3sc(C4=CC=C(c5scc6ccsc56)C4)c4ccoc34)c2C1,test
c1cc2c(scc2[nH]1)-c1cc2c3nsnc3c3c4[se]ccc4ncc3c2c2nsnc12,-5.22924059812021,-3.86073571403425,1.36850488408596,CEP,c1cc2c(-c3cc4c5nsnc5c5c(cnc6cc[se]c65)c4c4nsnc34)scc2[nH]1,0,0.0,519.4980000000002,8,1,5.817400000000002,DFT_B3LYP,0,0,c1cc2c(-c3cc4c5nsnc5c5c(cnc6cc[se]c65)c4c4nsnc34)scc2[nH]1,train
[SiH2]1C(=Cc2c1c1oc3ccoc3c1c1cscc21)c1scc2occc12,-4.89092134112601,-3.32693385962902,1.56398748149699,CEP,C1=C(c2scc3occc23)[SiH2]c2c1c1cscc1c1c2oc2ccoc21,0,0.0,390.51700000000017,6,1,5.507200000000002,DFT_B3LYP,0,1,C1=C(c2scc3occc23)[SiH2]c2c1c1cscc1c1c2oc2ccoc21,val
